name,human_eq_type,location,serving,status,date,status2,date2,time_spent_min,nyca_id,number_of_elevators
Herald Sq - 34th St,An elevator,,Mezzanine To Uptown,OUTAGE,2017-04-02 13:18:54,FIXED,2017-04-02 16:28:54,190,84,5
Herald Sq - 34th St,An elevator,Herald Center building on west side of Broadway south of 34th Street,Street To Mezzanine,OUTAGE,2017-03-21 20:48:28,FIXED,2017-03-22 08:28:36,600,84,5
Herald Sq - 34th St,An elevator,Herald Center building on west side of Broadway south of 34th Street,Street To Mezzanine,OUTAGE,2017-04-02 18:28:48,,,600,84,5
Herald Sq - 34th St,An elevator,Herald Center building on west side of Broadway south of 34th Street,Street To Mezzanine,OUTAGE,2017-04-06 13:08:59,FIXED,2017-04-06 14:48:30,99,84,5
Howard Beach - JFK Airport,An elevator,Coleman Square and 159th Avenue,Street To Mezzanine,OUTAGE,2017-03-16 08:48:21,FIXED,2017-03-16 23:38:18,600,219,3
Hunts Point Ave,An elevator,,Northbound Platform To Mezzanine,OUTAGE,2017-03-14 22:38:40,,,600,10,3
Hunts Point Ave,An elevator,,Northbound Platform To Mezzanine,OUTAGE,2017-03-21 22:18:54,FIXED,2017-03-21 22:38:50,19,10,3
Hunts Point Ave,An elevator,,Northbound Platform To Mezzanine,OUTAGE,2017-03-26 11:18:21,FIXED,2017-03-27 01:08:51,600,10,3
Hunts Point Ave,An elevator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-14 22:38:40,,,600,10,3
Hunts Point Ave,An elevator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-21 18:09:13,FIXED,2017-03-21 22:28:50,259,10,3
Hunts Point Ave,An elevator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-26 05:48:51,FIXED,2017-03-26 11:08:49,319,10,3
Hunts Point Ave,An elevator,Hunts Point Avenue between Bruckner Boulevard and East 163rd Street,Street To Mezzanine,OUTAGE,2017-03-18 07:28:39,,,600,10,3
Hunts Point Ave,An elevator,Hunts Point Avenue between Bruckner Boulevard and East 163rd Street,Street To Mezzanine,OUTAGE,2017-03-24 03:38:48,,,600,10,3
Inwood - 207th St,An elevator,SW corner of Broadway and 207th Street,Street To Mezzanine,OUTAGE,2017-03-16 20:28:35,FIXED,2017-03-16 22:48:45,140,256,2
Inwood - 207th St,An elevator,SW corner of Broadway and 207th Street,Street To Mezzanine,OUTAGE,2017-04-04 21:49:06,FIXED,2017-04-05 00:48:49,179,256,2
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-16 00:48:22,FIXED,2017-03-16 01:09:01,20,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-16 00:48:22,FIXED,2017-03-16 01:09:01,20,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-16 13:58:39,FIXED,2017-03-16 18:48:18,289,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-16 13:58:39,FIXED,2017-03-16 18:48:18,289,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-18 13:48:34,FIXED,2017-03-18 14:48:46,60,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-18 13:48:34,FIXED,2017-03-18 14:48:46,60,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-22 15:10:06,FIXED,2017-03-22 19:38:37,268,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-22 15:10:06,FIXED,2017-03-22 19:38:37,268,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-25 15:08:58,FIXED,2017-03-25 16:08:19,59,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-25 15:08:58,FIXED,2017-03-25 16:08:19,59,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-25 20:08:49,,,600,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-25 20:08:49,,,600,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-27 17:28:52,FIXED,2017-03-27 22:28:58,300,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-27 17:28:52,FIXED,2017-03-27 22:28:58,300,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-04-07 00:28:40,FIXED,2017-04-07 01:38:30,69,269,3
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-04-07 00:28:40,FIXED,2017-04-07 01:38:30,69,269,3
Jamaica - 179th St,An elevator,SE corner of 179th Place and Hillside Avenue,Street To Mezzanine,OUTAGE,2017-03-21 03:58:25,FIXED,2017-03-21 08:58:37,300,269,3
Jamaica - 179th St,An elevator,SE corner of 179th Place and Hillside Avenue,Street To Mezzanine,OUTAGE,2017-03-22 03:58:24,FIXED,2017-03-22 08:58:34,300,269,3
Jamaica - 179th St,An elevator,SE corner of 179th Place and Hillside Avenue,Street To Mezzanine,OUTAGE,2017-03-30 15:48:23,FIXED,2017-03-30 19:08:31,200,269,3
Jamaica - 179th St,An elevator,SE corner of 179th Place and Hillside Avenue,Street To Mezzanine,OUTAGE,2017-04-03 14:38:50,FIXED,2017-04-03 17:18:29,159,269,3
Jamaica - Van Wyck,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-24 06:18:33,FIXED,2017-03-24 07:58:41,100,225,2
Jamaica - Van Wyck,An elevator,Corner of 89th Avenue and the Van Wyck Expressway south service road,Street to Mezzanine,OUTAGE,2017-03-24 08:08:41,FIXED,2017-03-24 09:18:50,70,225,2
Jamaica Ctr - Parsons / Archer,An elevator,,Mezzanine To Platforms,OUTAGE,2017-03-25 10:58:44,FIXED,2017-03-25 13:58:33,179,226,2
Jamaica Ctr - Parsons / Archer,An elevator,,Mezzanine To Platforms,OUTAGE,2017-03-27 01:18:47,FIXED,2017-03-27 05:28:45,249,226,2
Jamaica Ctr - Parsons / Archer,An elevator,,Mezzanine To Platforms,OUTAGE,2017-03-30 19:18:43,FIXED,2017-03-30 20:58:36,99,226,2
Jamaica Ctr - Parsons / Archer,An elevator,,Mezzanine To Platforms,OUTAGE,2017-04-06 09:48:24,FIXED,2017-04-06 14:38:52,290,226,2
Jamaica Ctr - Parsons / Archer,An elevator,,Mezzanine To Platforms,OUTAGE,2017-04-07 02:18:31,FIXED,2017-04-07 03:08:13,49,226,2
Jay St - Metrotech,An elevator,,Mezzanine And Downtown,OUTAGE,2017-03-22 06:28:48,FIXED,2017-03-22 08:48:41,139,369,4
Jay St - Metrotech,An elevator,,Mezzanine And Uptown,OUTAGE,2017-04-05 17:08:42,FIXED,2017-04-05 22:08:50,300,369,4
Jay St - Metrotech,An elevator,NE corner of Jay and Willoughby Streets,Street To Mezzanine,OUTAGE,2017-03-22 03:48:51,FIXED,2017-03-22 06:09:43,140,369,4
Jay St - Metrotech,An elevator,NE corner of Jay and Willoughby Streets,Street To Mezzanine,OUTAGE,2017-03-25 23:18:28,FIXED,2017-03-26 00:28:20,69,369,4
Jay St - Metrotech,An elevator,NE corner of Jay and Willoughby Streets,Street To Mezzanine,OUTAGE,2017-03-30 18:48:39,FIXED,2017-03-30 21:18:52,150,369,4
Jay St - Metrotech,An elevator,NE corner of Jay and Willoughby Streets,Street To Mezzanine,OUTAGE,2017-03-31 20:48:42,FIXED,2017-03-31 21:09:09,20,369,4
Junction Blvd,An elevator,,Overpass To Uptown Platform,OUTAGE,2017-03-18 04:38:27,FIXED,2017-03-18 06:58:14,139,35,3
Junction Blvd,An elevator,,Overpass To Uptown Platform,OUTAGE,2017-03-23 15:28:25,FIXED,2017-03-23 18:48:57,200,35,3
Junction Blvd,An elevator,,Overpass To Uptown Platform,OUTAGE,2017-03-25 21:58:30,FIXED,2017-03-25 22:48:35,50,35,3
Junction Blvd,An elevator,,Overpass To Uptown Platform,OUTAGE,2017-03-27 19:58:36,FIXED,2017-03-27 21:58:50,120,35,3
Junction Blvd,An elevator,,Overpass To Uptown Platform,OUTAGE,2017-03-30 19:48:53,FIXED,2017-03-31 00:18:44,269,35,3
Junction Blvd,An elevator,,Overpass To Uptown Platform,OUTAGE,2017-04-06 13:28:30,FIXED,2017-04-06 16:48:29,199,35,3
Junction Blvd,An elevator,,Overpass To Uptown Platform,OUTAGE,2017-04-08 04:58:33,FIXED,2017-04-08 09:48:33,290,35,3
Kew Gardens - Union Tpke,An elevator,,Mezzanine To Uptown,OUTAGE,2017-04-01 03:38:50,FIXED,2017-04-01 05:18:50,100,114,3
Kew Gardens - Union Tpke,An elevator,SE corner of Union Turnpike and Kew Gardens Road,Street To Mezzanine,OUTAGE,2017-03-15 15:18:22,FIXED,2017-03-16 05:28:17,600,114,3
Kew Gardens - Union Tpke,An elevator,SE corner of Union Turnpike and Kew Gardens Road,Street To Mezzanine,OUTAGE,2017-03-29 03:28:47,,,600,114,3
Kew Gardens - Union Tpke,An elevator,SE corner of Union Turnpike and Kew Gardens Road,Street To Mezzanine,OUTAGE,2017-03-30 02:28:25,,,600,114,3
Kings Hwy,An elevator,Kings Highway between 15th and 16th Streets (Inside station house),Street To Downtown Platform,OUTAGE,2017-03-21 02:48:48,,,600,331,2
Kingsbridge Rd,An elevator,,Mezzanine To Southbound Platform,OUTAGE,2017-03-19 00:18:41,FIXED,2017-03-19 04:08:53,230,250,3
Kingsbridge Rd,An elevator,,Mezzanine To Southbound Platform,OUTAGE,2017-04-01 08:58:44,FIXED,2017-04-01 11:48:48,170,250,3
Kingsbridge Rd,An elevator,,Northbound Platform To Mezzanine,OUTAGE,2017-03-28 18:48:51,FIXED,2017-03-28 22:38:33,229,250,3
Kingsbridge Rd,An elevator,,Northbound Platform To Mezzanine,OUTAGE,2017-03-30 10:08:50,FIXED,2017-03-30 16:18:50,370,250,3
Kingsbridge Rd,An elevator,,Northbound Platform To Mezzanine,OUTAGE,2017-04-03 03:48:29,FIXED,2017-04-03 09:18:49,330,250,3
Kingsbridge Rd,An elevator,,Northbound Platform To Mezzanine,OUTAGE,2017-04-04 03:48:38,,,600,250,3
Kingsbridge Rd,An elevator,NE corner of E. Kingsbridge Road and Grand Concourse,Street To Mezzanine,OUTAGE,2017-03-29 19:28:50,FIXED,2017-03-29 23:28:40,239,250,3
Lexington Ave - 53rd St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-26 16:48:38,FIXED,2017-03-26 17:28:32,39,82,1
Lexington Ave - 63rd St,An elevator,,Mezzanine To Downtown And Downtown To Uptown Platform,OUTAGE,2017-03-24 14:58:56,FIXED,2017-03-24 18:28:46,209,352,2
Lexington Ave - 63rd St,An elevator,,Mezzanine To Downtown And Downtown To Uptown Platform,OUTAGE,2017-04-01 22:58:45,FIXED,2017-04-01 23:09:10,10,352,2
Lexington Ave - 63rd St,An elevator,,Mezzanine To Downtown And Downtown To Uptown Platform,OUTAGE,2017-04-03 13:58:38,FIXED,2017-04-03 15:28:53,90,352,2
Lexington Ave - 63rd St,An elevator,,Mezzanine To Downtown And Downtown To Uptown Platform,OUTAGE,2017-04-06 14:38:45,FIXED,2017-04-06 16:18:31,99,352,2
Marcy Ave,An elevator,Corner of Marcy Avenue and Broadway,Street To Mezzanine And Downtown Platform,OUTAGE,2017-04-06 20:28:17,FIXED,2017-04-06 23:28:18,180,77,2
Marcy Ave,An elevator,Corner of Marcy Avenue and Broadway,Street To Mezzanine And Downtown Platform,OUTAGE,2017-04-08 03:38:18,FIXED,2017-04-08 09:18:55,340,77,2
Myrtle - Wyckoff Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-15 04:38:23,FIXED,2017-03-15 06:48:34,130,178,3
Myrtle - Wyckoff Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-16 12:48:20,FIXED,2017-03-16 18:58:39,370,178,3
Myrtle - Wyckoff Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-17 06:38:33,FIXED,2017-03-17 16:48:32,600,178,3
Myrtle - Wyckoff Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-18 03:38:23,FIXED,2017-03-18 07:38:25,240,178,3
Myrtle - Wyckoff Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-20 21:18:25,FIXED,2017-03-20 23:48:46,150,178,3
Myrtle - Wyckoff Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-28 14:48:27,FIXED,2017-03-28 16:58:40,130,178,3
Myrtle - Wyckoff Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-04-01 16:38:43,FIXED,2017-04-02 20:08:59,210,178,3
Myrtle - Wyckoff Ave,An elevator,,Transfer Passageway Mezzanine To Platform,OUTAGE,2017-03-15 04:48:15,FIXED,2017-03-15 07:28:16,160,178,3
Myrtle - Wyckoff Ave,An elevator,,Transfer Passageway Mezzanine To Platform,OUTAGE,2017-03-16 16:08:35,FIXED,2017-03-16 22:38:41,390,178,3
Myrtle - Wyckoff Ave,An elevator,Intersection of Myrtle/Wyckoff Avenues (Inside station house),Street To Mezzanine And M Transfer Passageway,OUTAGE,2017-03-20 19:08:54,,,600,178,3
Myrtle - Wyckoff Ave,An elevator,Intersection of Myrtle/Wyckoff Avenues (Inside station house),Street To Mezzanine And M Transfer Passageway,OUTAGE,2017-03-28 04:09:04,,,600,178,3
Myrtle - Wyckoff Ave,An elevator,Intersection of Myrtle/Wyckoff Avenues (Inside station house),Street To Mezzanine And M Transfer Passageway,OUTAGE,2017-03-29 04:08:48,,,600,178,3
Myrtle - Wyckoff Ave,An elevator,Intersection of Myrtle/Wyckoff Avenues (Inside station house),Street To Mezzanine And M Transfer Passageway,OUTAGE,2017-04-07 04:28:42,FIXED,2017-04-07 10:09:11,340,178,3
Pelham Bay Park,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-31 03:28:44,FIXED,2017-03-31 09:28:22,359,163,2
Pelham Bay Park,An elevator,,Mezzanine To Platform,OUTAGE,2017-04-01 04:18:47,FIXED,2017-04-01 09:18:40,299,163,2
Pelham Bay Park,An elevator,,Mezzanine To Platform,OUTAGE,2017-04-06 06:48:40,FIXED,2017-04-06 07:38:31,49,163,2
Pelham Pkwy,An elevator,,Mezzanine To Downtown,OUTAGE,2017-03-25 04:18:47,FIXED,2017-03-25 09:38:46,319,241,3
Pelham Pkwy,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-16 13:38:22,FIXED,2017-03-16 16:48:27,190,241,3
Pelham Pkwy,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-17 04:58:37,FIXED,2017-03-17 08:08:34,189,241,3
Pelham Pkwy,An elevator,SW corner of Pelham Parkway and White Plains Road,Street To Mezzanine,OUTAGE,2017-03-22 12:58:49,FIXED,2017-03-22 17:28:50,270,241,3
Pelham Pkwy,An elevator,SW corner of Pelham Parkway and White Plains Road,Street To Mezzanine,OUTAGE,2017-03-23 21:28:27,FIXED,2017-03-24 01:38:56,250,241,3
Pelham Pkwy,An elevator,SW corner of Pelham Parkway and White Plains Road,Street To Mezzanine,OUTAGE,2017-03-24 12:38:49,FIXED,2017-03-24 14:59:10,140,241,3
Pelham Pkwy,An elevator,SW corner of Pelham Parkway and White Plains Road,Street To Mezzanine,OUTAGE,2017-03-30 21:58:45,FIXED,2017-04-03 18:28:55,600,241,3
Prospect Park,An elevator,Lincoln Road between Flatbush Avenue and Ocean Avenue,Street To Downtown Platform,OUTAGE,2017-04-02 03:48:33,,,600,46,2
Prospect Park,An elevator,Lincoln Road between Flatbush Avenue and Ocean Avenue,Street To Downtown Platform,OUTAGE,2017-04-08 03:48:23,FIXED,2017-04-08 09:18:54,330,46,2
Prospect Park,An elevator,Lincoln Road between Flatbush Avenue and Ocean Avenue,Street To Uptown Platform,OUTAGE,2017-04-03 05:38:46,FIXED,2017-04-04 00:48:53,600,46,2
Prospect Park,An elevator,Lincoln Road between Flatbush Avenue and Ocean Avenue,Street To Uptown Platform,OUTAGE,2017-04-06 23:08:30,,,600,46,2
Queens Plz,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-25 01:48:27,FIXED,2017-03-30 20:48:33,600,305,3
Queens Plz,An elevator,,Mezzanine To Uptown,OUTAGE,2017-04-02 13:58:25,FIXED,2017-04-02 14:18:36,20,305,3
Queens Plz,An elevator,Corner of Queens Plaza South and Jackson Avenue,Street To Mezzanine,OUTAGE,2017-03-15 11:18:21,FIXED,2017-03-15 16:38:21,320,305,3
Queens Plz,An elevator,Corner of Queens Plaza South and Jackson Avenue,Street To Mezzanine,OUTAGE,2017-03-16 14:48:35,FIXED,2017-03-16 16:18:15,89,305,3
Queens Plz,An elevator,Corner of Queens Plaza South and Jackson Avenue,Street To Mezzanine,OUTAGE,2017-03-17 19:38:18,FIXED,2017-03-17 23:58:18,260,305,3
Queens Plz,An elevator,Corner of Queens Plaza South and Jackson Avenue,Street To Mezzanine,OUTAGE,2017-03-22 17:09:22,FIXED,2017-03-22 17:38:57,29,305,3
Queens Plz,An elevator,Corner of Queens Plaza South and Jackson Avenue,Street To Mezzanine,OUTAGE,2017-03-28 04:09:04,FIXED,2017-03-28 08:09:30,240,305,3
Queens Plz,An elevator,Corner of Queens Plaza South and Jackson Avenue,Street To Mezzanine,OUTAGE,2017-03-29 20:18:41,FIXED,2017-03-29 23:08:30,169,305,3
Queens Plz,An elevator,Corner of Queens Plaza South and Jackson Avenue,Street To Mezzanine,OUTAGE,2017-03-31 00:18:42,FIXED,2017-03-31 08:48:36,509,305,3
Queens Plz,An elevator,Corner of Queens Plaza South and Jackson Avenue,Street To Mezzanine,OUTAGE,2017-04-02 14:18:35,FIXED,2017-04-02 16:48:50,150,305,3
Queens Plz,An elevator,Corner of Queens Plaza South and Jackson Avenue,Street To Mezzanine,OUTAGE,2017-04-03 13:48:45,FIXED,2017-04-03 16:48:39,179,305,3
Roosevelt Island,An elevator,,Street To Downtown Platform,OUTAGE,2017-03-17 05:48:23,FIXED,2017-03-17 06:48:20,59,353,2
Roosevelt Island,An elevator,,Street To Downtown Platform,OUTAGE,2017-03-29 07:58:45,FIXED,2017-03-29 09:18:50,80,353,2
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-03-15 11:18:22,,,600,227,2
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-03-16 02:48:25,,,600,227,2
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-03-16 21:18:30,,,600,227,2
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-03-17 09:28:15,FIXED,2017-03-18 09:18:25,600,227,2
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-03-20 19:58:30,,,600,227,2
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-03-22 12:58:49,FIXED,2017-03-25 08:38:46,600,227,2
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-04-01 00:58:50,,,600,227,2
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-04-05 13:18:37,FIXED,2017-04-06 07:58:39,600,227,2
Simpson St,An elevator,NW corner of Simpson Street and Westchester Avenue,Street To Mezzanine And Downtown Platform,OUTAGE,2017-04-07 17:58:29,,,600,227,2
Times Sq - 42nd St,An elevator,,"Mezzanine And Uptown 1,2,3 Trains Platform",OUTAGE,2017-03-25 04:08:31,FIXED,2017-03-25 08:18:30,249,360,4
Times Sq - 42nd St,An elevator,,"Mezzanine And Uptown 1,2,3 Trains Platform",OUTAGE,2017-04-01 04:38:30,FIXED,2017-04-01 09:28:32,290,360,4
Times Sq - 42nd St,An elevator,,"Mezzanine And Uptown 1,2,3 Trains Platform",OUTAGE,2017-04-04 03:38:52,FIXED,2017-04-04 09:58:57,380,360,4
Times Sq - 42nd St,An elevator,,"Mezzanine And Uptown 1,2,3 Trains Platform",OUTAGE,2017-04-05 18:28:21,FIXED,2017-04-05 19:58:48,90,360,4
Times Sq - 42nd St,An elevator,,"Mezzanine And Uptown 1,2,3 Trains Platform",OUTAGE,2017-04-07 13:38:42,FIXED,2017-04-07 15:28:29,109,360,4
Times Sq - 42nd St,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-25 04:18:47,FIXED,2017-03-27 19:48:41,600,360,4
Times Sq - 42nd St,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-27 23:19:02,FIXED,2017-03-28 11:28:40,600,360,4
Times Sq - 42nd St,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-28 20:38:54,FIXED,2017-03-29 01:48:44,309,360,4
Times Sq - 42nd St,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-29 15:58:26,,,600,360,4
Times Sq - 42nd St,An elevator,,Mezzanine To Uptown,OUTAGE,2017-03-30 11:28:45,FIXED,2017-03-31 08:58:21,600,360,4
Times Sq - 42nd St,An elevator,,Mezzanine To Uptown,OUTAGE,2017-04-01 02:58:42,FIXED,2017-04-01 09:08:45,370,360,4
Union Sq - 14th St,An elevator,,"Mezzanine To Uptown Platform N,Q,R",OUTAGE,2017-03-22 11:28:34,FIXED,2017-03-22 13:09:24,100,34,3
Union Sq - 14th St,An elevator,,"Mezzanine To Uptown Platform N,Q,R",OUTAGE,2017-03-23 23:18:26,FIXED,2017-03-24 01:28:25,129,34,3
Union Sq - 14th St,An elevator,,"Mezzanine To Uptown Platform N,Q,R",OUTAGE,2017-03-24 18:09:00,FIXED,2017-03-25 01:38:45,449,34,3
Union Sq - 14th St,An elevator,,"Mezzanine To Uptown Platform N,Q,R",OUTAGE,2017-03-26 07:48:46,FIXED,2017-03-26 13:09:16,320,34,3
Union Sq - 14th St,An elevator,NE corner of 14th Street and Park Avenue South (Union Square East),Street To Mezzanine,OUTAGE,2017-03-24 18:09:00,FIXED,2017-03-25 08:38:47,600,34,3
Union Sq - 14th St,An elevator,NE corner of 14th Street and Park Avenue South (Union Square East),Street To Mezzanine,OUTAGE,2017-03-30 13:18:33,FIXED,2017-03-30 15:38:46,140,34,3
Utica Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-15 11:58:31,FIXED,2017-03-15 18:48:46,410,294,3
Utica Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-16 13:48:42,FIXED,2017-03-16 15:28:22,99,294,3
Utica Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-18 02:48:24,FIXED,2017-03-18 08:38:19,349,294,3
Utica Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-18 18:58:42,FIXED,2017-03-18 19:18:48,20,294,3
Utica Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-24 02:38:44,FIXED,2017-03-24 06:08:46,210,294,3
Utica Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-30 04:48:27,FIXED,2017-03-30 05:18:47,30,294,3
Utica Ave,An elevator,,Mezzanine To Platform,OUTAGE,2017-04-06 12:08:54,FIXED,2017-04-06 14:08:55,120,294,3
Utica Ave,An elevator,,Platform To Mezzanine,OUTAGE,2017-03-21 11:38:54,FIXED,2017-03-21 14:09:02,150,294,3
Utica Ave,An elevator,NW corner of Fulton Street and Malcolm X Boulevard,Street To Mezzanine,OUTAGE,2017-03-31 03:48:46,FIXED,2017-03-31 06:18:24,149,294,3
Utica Ave,An elevator,NW corner of Fulton Street and Malcolm X Boulevard,Street To Mezzanine,OUTAGE,2017-03-31 08:48:34,FIXED,2017-03-31 16:38:18,469,294,3
Utica Ave,An elevator,NW corner of Fulton Street and Malcolm X Boulevard,Street To Mezzanine,OUTAGE,2017-04-05 05:58:25,FIXED,2017-04-05 07:48:21,109,294,3
W 4th St - Washington Sq,An elevator,,Middle Mezzanine To Uptown Platforms,OUTAGE,2017-03-21 04:09:02,FIXED,2017-03-21 12:28:47,499,1,3
W 4th St - Washington Sq,An elevator,,Middle Mezzanine To Uptown Platforms,OUTAGE,2017-03-30 04:18:42,FIXED,2017-03-30 08:58:41,279,1,3
W 4th St - Washington Sq,An elevator,,Middle Mezzanine To Uptown Platforms,OUTAGE,2017-03-31 04:08:29,FIXED,2017-03-31 09:28:24,319,1,3
W 4th St - Washington Sq,An elevator,,Middle Mezzanine To Uptown Platforms,OUTAGE,2017-04-01 04:18:47,FIXED,2017-04-01 09:28:32,309,1,3
W 4th St - Washington Sq,An elevator,,Middle Mezzanine To Uptown Platforms,OUTAGE,2017-04-08 12:38:53,,,600,1,3
W 4th St - Washington Sq,An elevator,NE corner of West 3rd Street and Sixth Avenue,Street To Mezzanine,OUTAGE,2017-03-23 19:48:47,FIXED,2017-03-23 22:18:40,149,1,3
W 4th St - Washington Sq,An elevator,NE corner of West 3rd Street and Sixth Avenue,Street To Mezzanine,OUTAGE,2017-04-02 05:48:33,FIXED,2017-04-02 09:18:35,210,1,3
